
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007978                       # Number of seconds simulated (Second)
simTicks                                   7977571000                       # Number of ticks simulated (Tick)
finalTick                                  7977571000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1875.80                       # Real time elapsed on the host (Second)
hostTickRate                                  4252886                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9094268                       # Number of bytes of host memory used (Byte)
simInsts                                     52374392                       # Number of instructions simulated (Count)
simOps                                       99952842                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    27921                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      53285                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        15859672                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29785399                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   70121                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28217094                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                110863                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4867318                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6707182                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40961                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           15537709                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.816040                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.510002                       # Number of insts issued each cycle (Count)
system.cpu3.totalIpc                         0.822377                       # IPC: Total IPC of All Threads ((Count/Cycle))
system.cpu3.intRegfileReads                  39946810                       # Number of integer regfile reads (Count)
system.cpu3.intRegfileWrites                 23461475                       # Number of integer regfile writes (Count)
system.cpu3.fpRegfileReads                     153361                       # Number of floating regfile reads (Count)
system.cpu3.fpRegfileWrites                     85316                       # Number of floating regfile writes (Count)
system.cpu3.ccRegfileReads                   19134296                       # number of cc regfile reads (Count)
system.cpu3.ccRegfileWrites                  12185144                       # number of cc regfile writes (Count)
system.cpu3.miscRegfileReads                 11051542                       # number of misc regfile reads (Count)
system.cpu3.miscRegfileWrites                    1296                       # number of misc regfile writes (Count)
system.cpu3.MemDepUnit__0.insertedLoads       3066863                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__0.insertedStores      1216915                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__0.conflictingLoads       229400                       # Number of conflicting loads. (Count)
system.cpu3.MemDepUnit__0.conflictingStores        69388                       # Number of conflicting stores. (Count)
system.cpu3.MemDepUnit__1.insertedLoads             0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__1.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu3.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu3.MemDepUnit__2.insertedLoads             0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__2.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu3.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu3.MemDepUnit__3.insertedLoads             0                       # Number of loads inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__3.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.cpu3.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.cpu3.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.cpu3.branchPred.lookups                3994986                       # Number of BP lookups (Count)
system.cpu3.branchPred.condPredicted          3717357                       # Number of conditional branches predicted (Count)
system.cpu3.branchPred.condIncorrect            83133                       # Number of conditional branches incorrect (Count)
system.cpu3.branchPred.BTBLookups             2403118                       # Number of BTB lookups (Count)
system.cpu3.branchPred.BTBHits                2398349                       # Number of BTB hits (Count)
system.cpu3.branchPred.BTBHitRatio           0.998015                       # BTB Hit Ratio (Ratio)
system.cpu3.branchPred.RASUsed                  49588                       # Number of times the RAS was used to get a target. (Count)
system.cpu3.branchPred.RASIncorrect                26                       # Number of incorrect RAS predictions. (Count)
system.cpu3.branchPred.indirectLookups          48216                       # Number of indirect predictor lookups. (Count)
system.cpu3.branchPred.indirectHits             38759                       # Number of indirect target hits. (Count)
system.cpu3.branchPred.indirectMisses            9457                       # Number of indirect misses. (Count)
system.cpu3.branchPred.indirectMispredicted         1662                       # Number of mispredicted indirect branches. (Count)
system.cpu3.commit.commitSquashedInsts        4857996                       # The number of squashed insts skipped by commit (Count)
system.cpu3.commit.commitNonSpecStalls          29160                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu3.commit.branchMispredicts            83199                       # The number of times a branch was mispredicted (Count)
system.cpu3.commit.numCommittedDist::samples     14925435                       # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::mean     1.674204                       # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::stdev     2.832861                       # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::0        9779107     65.52%     65.52% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::1         941456      6.31%     71.83% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::2         323920      2.17%     74.00% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::3        1008736      6.76%     80.76% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::4         271629      1.82%     82.58% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::5         313154      2.10%     84.67% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::6         206310      1.38%     86.06% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::7         166415      1.11%     87.17% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::8        1914708     12.83%    100.00% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu3.commit.numCommittedDist::total     14925435                       # Number of insts commited each cycle (Count)
system.cpu3.commit.instsCommitted            13093603                       # Number of instructions committed (Count)
system.cpu3.commit.opsCommitted              24988219                       # Number of ops (including micro ops) committed (Count)
system.cpu3.commit.memRefs                    3436578                       # Number of memory references committed (Count)
system.cpu3.commit.loads                      2425881                       # Number of loads committed (Count)
system.cpu3.commit.amos                             0                       # Number of atomic instructions committed (Count)
system.cpu3.commit.membars                      18576                       # Number of memory barriers committed (Count)
system.cpu3.commit.branches                   3174463                       # Number of branches committed (Count)
system.cpu3.commit.vectorInstructions               0                       # Number of committed Vector instructions. (Count)
system.cpu3.commit.floating                     96484                       # Number of committed floating point instructions. (Count)
system.cpu3.commit.integer                   24823020                       # Number of committed integer instructions. (Count)
system.cpu3.commit.functionCalls                44857                       # Number of function calls committed. (Count)
system.cpu3.commit.committedInstType_0::No_OpClass        87208      0.35%      0.35% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::IntAlu     21248437     85.03%     85.38% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::IntMult       120804      0.48%     85.87% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::IntDiv        37798      0.15%     86.02% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatAdd         6363      0.03%     86.04% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatCmp            0      0.00%     86.04% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatCvt         2304      0.01%     86.05% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatMult            0      0.00%     86.05% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatMultAcc            0      0.00%     86.05% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatDiv            0      0.00%     86.05% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatMisc            0      0.00%     86.05% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatSqrt            0      0.00%     86.05% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdAdd         7130      0.03%     86.08% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdAddAcc            0      0.00%     86.08% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdAlu        13046      0.05%     86.13% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdCmp            6      0.00%     86.13% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdCvt        14648      0.06%     86.19% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdMisc        12815      0.05%     86.24% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdMult            0      0.00%     86.24% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdMultAcc            0      0.00%     86.24% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdShift         1070      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdShiftAcc            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdDiv            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdSqrt            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatAdd            4      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatAlu            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatCmp            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatCvt            6      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatDiv            2      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatMisc            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatMult            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdReduceAdd            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdReduceAlu            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdReduceCmp            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdAes            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdAesMix            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdSha1Hash            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdSha256Hash            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdShaSigma2            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdShaSigma3            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::SimdPredAlu            0      0.00%     86.25% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::MemRead      2405794      9.63%     95.87% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::MemWrite       994706      3.98%     99.86% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatMemRead        20087      0.08%     99.94% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::FloatMemWrite        15991      0.06%    100.00% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu3.commit.committedInstType_0::total     24988219                       # Class of committed instruction (Count)
system.cpu3.commit.commitEligibleSamples      1914708                       # number cycles where commit BW limit reached (Cycle)
system.cpu3.dcache.demandHits::cpu3.data      3294370                       # number of demand (read+write) hits (Count)
system.cpu3.dcache.demandHits::total          3294370                       # number of demand (read+write) hits (Count)
system.cpu3.dcache.overallHits::cpu3.data      3294370                       # number of overall hits (Count)
system.cpu3.dcache.overallHits::total         3294370                       # number of overall hits (Count)
system.cpu3.dcache.demandMisses::cpu3.data       426455                       # number of demand (read+write) misses (Count)
system.cpu3.dcache.demandMisses::total         426455                       # number of demand (read+write) misses (Count)
system.cpu3.dcache.overallMisses::cpu3.data       426455                       # number of overall misses (Count)
system.cpu3.dcache.overallMisses::total        426455                       # number of overall misses (Count)
system.cpu3.dcache.demandMissLatency::cpu3.data  29526026947                       # number of demand (read+write) miss ticks (Tick)
system.cpu3.dcache.demandMissLatency::total  29526026947                       # number of demand (read+write) miss ticks (Tick)
system.cpu3.dcache.overallMissLatency::cpu3.data  29526026947                       # number of overall miss ticks (Tick)
system.cpu3.dcache.overallMissLatency::total  29526026947                       # number of overall miss ticks (Tick)
system.cpu3.dcache.demandAccesses::cpu3.data      3720825                       # number of demand (read+write) accesses (Count)
system.cpu3.dcache.demandAccesses::total      3720825                       # number of demand (read+write) accesses (Count)
system.cpu3.dcache.overallAccesses::cpu3.data      3720825                       # number of overall (read+write) accesses (Count)
system.cpu3.dcache.overallAccesses::total      3720825                       # number of overall (read+write) accesses (Count)
system.cpu3.dcache.demandMissRate::cpu3.data     0.114613                       # miss rate for demand accesses (Ratio)
system.cpu3.dcache.demandMissRate::total     0.114613                       # miss rate for demand accesses (Ratio)
system.cpu3.dcache.overallMissRate::cpu3.data     0.114613                       # miss rate for overall accesses (Ratio)
system.cpu3.dcache.overallMissRate::total     0.114613                       # miss rate for overall accesses (Ratio)
system.cpu3.dcache.demandAvgMissLatency::cpu3.data 69235.973191                       # average overall miss latency ((Cycle/Count))
system.cpu3.dcache.demandAvgMissLatency::total 69235.973191                       # average overall miss latency ((Cycle/Count))
system.cpu3.dcache.overallAvgMissLatency::cpu3.data 69235.973191                       # average overall miss latency ((Cycle/Count))
system.cpu3.dcache.overallAvgMissLatency::total 69235.973191                       # average overall miss latency ((Cycle/Count))
system.cpu3.dcache.blockedCycles::no_mshrs       193084                       # number of cycles access was blocked (Cycle)
system.cpu3.dcache.blockedCycles::no_targets        11926                       # number of cycles access was blocked (Cycle)
system.cpu3.dcache.blockedCauses::no_mshrs        10928                       # number of times access was blocked (Count)
system.cpu3.dcache.blockedCauses::no_targets          170                       # number of times access was blocked (Count)
system.cpu3.dcache.avgBlocked::no_mshrs     17.668741                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu3.dcache.avgBlocked::no_targets    70.152941                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu3.dcache.writebacks::writebacks        69970                       # number of writebacks (Count)
system.cpu3.dcache.writebacks::total            69970                       # number of writebacks (Count)
system.cpu3.dcache.demandMshrHits::cpu3.data       296880                       # number of demand (read+write) MSHR hits (Count)
system.cpu3.dcache.demandMshrHits::total       296880                       # number of demand (read+write) MSHR hits (Count)
system.cpu3.dcache.overallMshrHits::cpu3.data       296880                       # number of overall MSHR hits (Count)
system.cpu3.dcache.overallMshrHits::total       296880                       # number of overall MSHR hits (Count)
system.cpu3.dcache.demandMshrMisses::cpu3.data       129575                       # number of demand (read+write) MSHR misses (Count)
system.cpu3.dcache.demandMshrMisses::total       129575                       # number of demand (read+write) MSHR misses (Count)
system.cpu3.dcache.overallMshrMisses::cpu3.data       129575                       # number of overall MSHR misses (Count)
system.cpu3.dcache.overallMshrMisses::total       129575                       # number of overall MSHR misses (Count)
system.cpu3.dcache.demandMshrMissLatency::cpu3.data   7901138447                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu3.dcache.demandMshrMissLatency::total   7901138447                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu3.dcache.overallMshrMissLatency::cpu3.data   7901138447                       # number of overall MSHR miss ticks (Tick)
system.cpu3.dcache.overallMshrMissLatency::total   7901138447                       # number of overall MSHR miss ticks (Tick)
system.cpu3.dcache.demandMshrMissRate::cpu3.data     0.034824                       # mshr miss ratio for demand accesses (Ratio)
system.cpu3.dcache.demandMshrMissRate::total     0.034824                       # mshr miss ratio for demand accesses (Ratio)
system.cpu3.dcache.overallMshrMissRate::cpu3.data     0.034824                       # mshr miss ratio for overall accesses (Ratio)
system.cpu3.dcache.overallMshrMissRate::total     0.034824                       # mshr miss ratio for overall accesses (Ratio)
system.cpu3.dcache.demandAvgMshrMissLatency::cpu3.data 60977.337040                       # average overall mshr miss latency ((Cycle/Count))
system.cpu3.dcache.demandAvgMshrMissLatency::total 60977.337040                       # average overall mshr miss latency ((Cycle/Count))
system.cpu3.dcache.overallAvgMshrMissLatency::cpu3.data 60977.337040                       # average overall mshr miss latency ((Cycle/Count))
system.cpu3.dcache.overallAvgMshrMissLatency::total 60977.337040                       # average overall mshr miss latency ((Cycle/Count))
system.cpu3.dcache.replacements                124884                       # number of replacements (Count)
system.cpu3.dcache.ReadReq.hits::cpu3.data      2313865                       # number of ReadReq hits (Count)
system.cpu3.dcache.ReadReq.hits::total        2313865                       # number of ReadReq hits (Count)
system.cpu3.dcache.ReadReq.misses::cpu3.data       396250                       # number of ReadReq misses (Count)
system.cpu3.dcache.ReadReq.misses::total       396250                       # number of ReadReq misses (Count)
system.cpu3.dcache.ReadReq.missLatency::cpu3.data  27224965000                       # number of ReadReq miss ticks (Tick)
system.cpu3.dcache.ReadReq.missLatency::total  27224965000                       # number of ReadReq miss ticks (Tick)
system.cpu3.dcache.ReadReq.accesses::cpu3.data      2710115                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu3.dcache.ReadReq.accesses::total      2710115                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu3.dcache.ReadReq.missRate::cpu3.data     0.146212                       # miss rate for ReadReq accesses (Ratio)
system.cpu3.dcache.ReadReq.missRate::total     0.146212                       # miss rate for ReadReq accesses (Ratio)
system.cpu3.dcache.ReadReq.avgMissLatency::cpu3.data 68706.536278                       # average ReadReq miss latency ((Tick/Count))
system.cpu3.dcache.ReadReq.avgMissLatency::total 68706.536278                       # average ReadReq miss latency ((Tick/Count))
system.cpu3.dcache.ReadReq.mshrHits::cpu3.data       296857                       # number of ReadReq MSHR hits (Count)
system.cpu3.dcache.ReadReq.mshrHits::total       296857                       # number of ReadReq MSHR hits (Count)
system.cpu3.dcache.ReadReq.mshrMisses::cpu3.data        99393                       # number of ReadReq MSHR misses (Count)
system.cpu3.dcache.ReadReq.mshrMisses::total        99393                       # number of ReadReq MSHR misses (Count)
system.cpu3.dcache.ReadReq.mshrMissLatency::cpu3.data   5631160500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu3.dcache.ReadReq.mshrMissLatency::total   5631160500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu3.dcache.ReadReq.mshrMissRate::cpu3.data     0.036675                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu3.dcache.ReadReq.mshrMissRate::total     0.036675                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu3.dcache.ReadReq.avgMshrMissLatency::cpu3.data 56655.503909                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu3.dcache.ReadReq.avgMshrMissLatency::total 56655.503909                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu3.dcache.WriteReq.hits::cpu3.data       980505                       # number of WriteReq hits (Count)
system.cpu3.dcache.WriteReq.hits::total        980505                       # number of WriteReq hits (Count)
system.cpu3.dcache.WriteReq.misses::cpu3.data        30205                       # number of WriteReq misses (Count)
system.cpu3.dcache.WriteReq.misses::total        30205                       # number of WriteReq misses (Count)
system.cpu3.dcache.WriteReq.missLatency::cpu3.data   2301061947                       # number of WriteReq miss ticks (Tick)
system.cpu3.dcache.WriteReq.missLatency::total   2301061947                       # number of WriteReq miss ticks (Tick)
system.cpu3.dcache.WriteReq.accesses::cpu3.data      1010710                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu3.dcache.WriteReq.accesses::total      1010710                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu3.dcache.WriteReq.missRate::cpu3.data     0.029885                       # miss rate for WriteReq accesses (Ratio)
system.cpu3.dcache.WriteReq.missRate::total     0.029885                       # miss rate for WriteReq accesses (Ratio)
system.cpu3.dcache.WriteReq.avgMissLatency::cpu3.data 76181.491376                       # average WriteReq miss latency ((Tick/Count))
system.cpu3.dcache.WriteReq.avgMissLatency::total 76181.491376                       # average WriteReq miss latency ((Tick/Count))
system.cpu3.dcache.WriteReq.mshrHits::cpu3.data           23                       # number of WriteReq MSHR hits (Count)
system.cpu3.dcache.WriteReq.mshrHits::total           23                       # number of WriteReq MSHR hits (Count)
system.cpu3.dcache.WriteReq.mshrMisses::cpu3.data        30182                       # number of WriteReq MSHR misses (Count)
system.cpu3.dcache.WriteReq.mshrMisses::total        30182                       # number of WriteReq MSHR misses (Count)
system.cpu3.dcache.WriteReq.mshrMissLatency::cpu3.data   2269977947                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu3.dcache.WriteReq.mshrMissLatency::total   2269977947                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu3.dcache.WriteReq.mshrMissRate::cpu3.data     0.029862                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu3.dcache.WriteReq.mshrMissRate::total     0.029862                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu3.dcache.WriteReq.avgMshrMissLatency::cpu3.data 75209.659632                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu3.dcache.WriteReq.avgMshrMissLatency::total 75209.659632                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu3.dcache.power_state.pwrStateResidencyTicks::UNDEFINED   7977571000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu3.dcache.tags.tagsInUse          508.066481                       # Average ticks per tags in use ((Tick/Count))
system.cpu3.dcache.tags.totalRefs             3425025                       # Total number of references to valid blocks. (Count)
system.cpu3.dcache.tags.sampledRefs            125396                       # Sample count of references to valid blocks. (Count)
system.cpu3.dcache.tags.avgRefs             27.313670                       # Average number of references to valid blocks. ((Count/Count))
system.cpu3.dcache.tags.warmupTick             228000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu3.dcache.tags.occupancies::cpu3.data   508.066481                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu3.dcache.tags.avgOccs::cpu3.data     0.992317                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu3.dcache.tags.avgOccs::total       0.992317                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu3.dcache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu3.dcache.tags.ageTaskId_1024::1          384                       # Occupied blocks per task id, per block age (Count)
system.cpu3.dcache.tags.ageTaskId_1024::2          117                       # Occupied blocks per task id, per block age (Count)
system.cpu3.dcache.tags.ageTaskId_1024::3           11                       # Occupied blocks per task id, per block age (Count)
system.cpu3.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu3.dcache.tags.tagAccesses           7567046                       # Number of tag accesses (Count)
system.cpu3.dcache.tags.dataAccesses          7567046                       # Number of data accesses (Count)
system.cpu3.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7977571000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu3.decode.idleCycles                 1365835                       # Number of cycles decode is idle (Cycle)
system.cpu3.decode.blockedCycles              9446685                       # Number of cycles decode is blocked (Cycle)
system.cpu3.decode.runCycles                  4175358                       # Number of cycles decode is running (Cycle)
system.cpu3.decode.unblockCycles               532438                       # Number of cycles decode is unblocking (Cycle)
system.cpu3.decode.squashCycles                 84051                       # Number of cycles decode is squashing (Cycle)
system.cpu3.decode.branchResolved             2303160                       # Number of times decode resolved a branch (Count)
system.cpu3.decode.branchMispred                 1551                       # Number of times decode detected a branch misprediction (Count)
system.cpu3.decode.decodedInsts              31057474                       # Number of instructions handled by decode (Count)
system.cpu3.decode.squashedInsts                 7258                       # Number of squashed instructions handled by decode (Count)
system.cpu3.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu3.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu3.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu3.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu3.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu3.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu3.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu3.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   7977571000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu3.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu3.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu3.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu3.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu3.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu3.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu3.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu3.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7977571000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu3.fetch.icacheStallCycles           1375267                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu3.fetch.insts                      17240141                       # Number of instructions fetch has processed (Count)
system.cpu3.fetch.branches                    3994986                       # Number of branches that fetch encountered (Count)
system.cpu3.fetch.predictedBranches           2486696                       # Number of branches that fetch has predicted taken (Count)
system.cpu3.fetch.cycles                     14131061                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu3.fetch.squashCycles                 171128                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu3.fetch.miscStallCycles                1654                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
