
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006417                       # Number of seconds simulated (Second)
simTicks                                   6417099000                       # Number of ticks simulated (Tick)
finalTick                                  6417099000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    836.30                       # Real time elapsed on the host (Second)
hostTickRate                                  7673203                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8907220                       # Number of bytes of host memory used (Byte)
simInsts                                     26186686                       # Number of instructions simulated (Count)
simOps                                       49975448                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31312                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      59758                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        12832680                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29731770                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   69252                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28158991                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                111050                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4813298                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6631864                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40092                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           12542846                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.245024                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.610195                       # Number of insts issued each cycle (Count)
system.cpu1.commit.commitEligibleSamples      1899853                       # number cycles where commit BW limit reached (Cycle)
system.cpu1.dcache.demandHits::cpu1.data      3331388                       # number of demand (read+write) hits (Count)
system.cpu1.dcache.demandHits::total          3331388                       # number of demand (read+write) hits (Count)
system.cpu1.dcache.overallHits::cpu1.data      3331388                       # number of overall hits (Count)
system.cpu1.dcache.overallHits::total         3331388                       # number of overall hits (Count)
system.cpu1.dcache.demandMisses::cpu1.data       415132                       # number of demand (read+write) misses (Count)
system.cpu1.dcache.demandMisses::total         415132                       # number of demand (read+write) misses (Count)
system.cpu1.dcache.overallMisses::cpu1.data       415132                       # number of overall misses (Count)
system.cpu1.dcache.overallMisses::total        415132                       # number of overall misses (Count)
system.cpu1.dcache.demandMissLatency::cpu1.data  17351760981                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.dcache.demandMissLatency::total  17351760981                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.dcache.overallMissLatency::cpu1.data  17351760981                       # number of overall miss ticks (Tick)
system.cpu1.dcache.overallMissLatency::total  17351760981                       # number of overall miss ticks (Tick)
system.cpu1.dcache.demandAccesses::cpu1.data      3746520                       # number of demand (read+write) accesses (Count)
system.cpu1.dcache.demandAccesses::total      3746520                       # number of demand (read+write) accesses (Count)
system.cpu1.dcache.overallAccesses::cpu1.data      3746520                       # number of overall (read+write) accesses (Count)
system.cpu1.dcache.overallAccesses::total      3746520                       # number of overall (read+write) accesses (Count)
system.cpu1.dcache.demandMissRate::cpu1.data     0.110805                       # miss rate for demand accesses (Ratio)
system.cpu1.dcache.demandMissRate::total     0.110805                       # miss rate for demand accesses (Ratio)
system.cpu1.dcache.overallMissRate::cpu1.data     0.110805                       # miss rate for overall accesses (Ratio)
system.cpu1.dcache.overallMissRate::total     0.110805                       # miss rate for overall accesses (Ratio)
system.cpu1.dcache.demandAvgMissLatency::cpu1.data 41798.177401                       # average overall miss latency ((Cycle/Count))
system.cpu1.dcache.demandAvgMissLatency::total 41798.177401                       # average overall miss latency ((Cycle/Count))
system.cpu1.dcache.overallAvgMissLatency::cpu1.data 41798.177401                       # average overall miss latency ((Cycle/Count))
system.cpu1.dcache.overallAvgMissLatency::total 41798.177401                       # average overall miss latency ((Cycle/Count))
system.cpu1.dcache.blockedCycles::no_mshrs        83893                       # number of cycles access was blocked (Cycle)
system.cpu1.dcache.blockedCycles::no_targets         2066                       # number of cycles access was blocked (Cycle)
system.cpu1.dcache.blockedCauses::no_mshrs         3699                       # number of times access was blocked (Count)
system.cpu1.dcache.blockedCauses::no_targets           87                       # number of times access was blocked (Count)
system.cpu1.dcache.avgBlocked::no_mshrs     22.679913                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.dcache.avgBlocked::no_targets    23.747126                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.dcache.writebacks::writebacks        55237                       # number of writebacks (Count)
system.cpu1.dcache.writebacks::total            55237                       # number of writebacks (Count)
system.cpu1.dcache.demandMshrHits::cpu1.data       300208                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.dcache.demandMshrHits::total       300208                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.dcache.overallMshrHits::cpu1.data       300208                       # number of overall MSHR hits (Count)
system.cpu1.dcache.overallMshrHits::total       300208                       # number of overall MSHR hits (Count)
system.cpu1.dcache.demandMshrMisses::cpu1.data       114924                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.dcache.demandMshrMisses::total       114924                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.dcache.overallMshrMisses::cpu1.data       114924                       # number of overall MSHR misses (Count)
system.cpu1.dcache.overallMshrMisses::total       114924                       # number of overall MSHR misses (Count)
system.cpu1.dcache.demandMshrMissLatency::cpu1.data   4932525981                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.dcache.demandMshrMissLatency::total   4932525981                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.dcache.overallMshrMissLatency::cpu1.data   4932525981                       # number of overall MSHR miss ticks (Tick)
system.cpu1.dcache.overallMshrMissLatency::total   4932525981                       # number of overall MSHR miss ticks (Tick)
system.cpu1.dcache.demandMshrMissRate::cpu1.data     0.030675                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.dcache.demandMshrMissRate::total     0.030675                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.dcache.overallMshrMissRate::cpu1.data     0.030675                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.dcache.overallMshrMissRate::total     0.030675                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.dcache.demandAvgMshrMissLatency::cpu1.data 42919.894722                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.dcache.demandAvgMshrMissLatency::total 42919.894722                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.dcache.overallAvgMshrMissLatency::cpu1.data 42919.894722                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.dcache.overallAvgMshrMissLatency::total 42919.894722                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.dcache.replacements                108032                       # number of replacements (Count)
system.cpu1.dcache.ReadReq.hits::cpu1.data      2352746                       # number of ReadReq hits (Count)
system.cpu1.dcache.ReadReq.hits::total        2352746                       # number of ReadReq hits (Count)
system.cpu1.dcache.ReadReq.misses::cpu1.data       383070                       # number of ReadReq misses (Count)
system.cpu1.dcache.ReadReq.misses::total       383070                       # number of ReadReq misses (Count)
system.cpu1.dcache.ReadReq.missLatency::cpu1.data  15603593000                       # number of ReadReq miss ticks (Tick)
system.cpu1.dcache.ReadReq.missLatency::total  15603593000                       # number of ReadReq miss ticks (Tick)
system.cpu1.dcache.ReadReq.accesses::cpu1.data      2735816                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.dcache.ReadReq.accesses::total      2735816                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.dcache.ReadReq.missRate::cpu1.data     0.140020                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.dcache.ReadReq.missRate::total     0.140020                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.dcache.ReadReq.avgMissLatency::cpu1.data 40733.007022                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.dcache.ReadReq.avgMissLatency::total 40733.007022                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.dcache.ReadReq.mshrHits::cpu1.data       300200                       # number of ReadReq MSHR hits (Count)
system.cpu1.dcache.ReadReq.mshrHits::total       300200                       # number of ReadReq MSHR hits (Count)
system.cpu1.dcache.ReadReq.mshrMisses::cpu1.data        82870                       # number of ReadReq MSHR misses (Count)
system.cpu1.dcache.ReadReq.mshrMisses::total        82870                       # number of ReadReq MSHR misses (Count)
system.cpu1.dcache.ReadReq.mshrMissLatency::cpu1.data   3216600000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.dcache.ReadReq.mshrMissLatency::total   3216600000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.dcache.ReadReq.mshrMissRate::cpu1.data     0.030291                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.dcache.ReadReq.mshrMissRate::total     0.030291                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.dcache.ReadReq.avgMshrMissLatency::cpu1.data 38815.011464                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.dcache.ReadReq.avgMshrMissLatency::total 38815.011464                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.hits::cpu1.data       978642                       # number of WriteReq hits (Count)
system.cpu1.dcache.WriteReq.hits::total        978642                       # number of WriteReq hits (Count)
system.cpu1.dcache.WriteReq.misses::cpu1.data        32062                       # number of WriteReq misses (Count)
system.cpu1.dcache.WriteReq.misses::total        32062                       # number of WriteReq misses (Count)
system.cpu1.dcache.WriteReq.missLatency::cpu1.data   1748167981                       # number of WriteReq miss ticks (Tick)
system.cpu1.dcache.WriteReq.missLatency::total   1748167981                       # number of WriteReq miss ticks (Tick)
system.cpu1.dcache.WriteReq.accesses::cpu1.data      1010704                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu1.dcache.WriteReq.accesses::total      1010704                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu1.dcache.WriteReq.missRate::cpu1.data     0.031722                       # miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.missRate::total     0.031722                       # miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.avgMissLatency::cpu1.data 54524.607978                       # average WriteReq miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.avgMissLatency::total 54524.607978                       # average WriteReq miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.mshrHits::cpu1.data            8                       # number of WriteReq MSHR hits (Count)
system.cpu1.dcache.WriteReq.mshrHits::total            8                       # number of WriteReq MSHR hits (Count)
system.cpu1.dcache.WriteReq.mshrMisses::cpu1.data        32054                       # number of WriteReq MSHR misses (Count)
system.cpu1.dcache.WriteReq.mshrMisses::total        32054                       # number of WriteReq MSHR misses (Count)
system.cpu1.dcache.WriteReq.mshrMissLatency::cpu1.data   1715925981                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu1.dcache.WriteReq.mshrMissLatency::total   1715925981                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu1.dcache.WriteReq.mshrMissRate::cpu1.data     0.031715                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.mshrMissRate::total     0.031715                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu1.dcache.WriteReq.avgMshrMissLatency::cpu1.data 53532.351064                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu1.dcache.WriteReq.avgMshrMissLatency::total 53532.351064                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu1.dcache.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.dcache.tags.tagsInUse          478.452076                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.dcache.tags.totalRefs             3447854                       # Total number of references to valid blocks. (Count)
system.cpu1.dcache.tags.sampledRefs            108544                       # Sample count of references to valid blocks. (Count)
system.cpu1.dcache.tags.avgRefs             31.764575                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dcache.tags.warmupTick             208000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dcache.tags.occupancies::cpu1.data   478.452076                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.dcache.tags.avgOccs::cpu1.data     0.934477                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.avgOccs::total       0.934477                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.dcache.tags.ageTaskId_1024::0           83                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::1          237                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::2           19                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::3          173                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.dcache.tags.tagAccesses           7601584                       # Number of tag accesses (Count)
system.cpu1.dcache.tags.dataAccesses          7601584                       # Number of data accesses (Count)
system.cpu1.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.decode.idleCycles                 1369186                       # Number of cycles decode is idle (Cycle)
system.cpu1.decode.blockedCycles              6397482                       # Number of cycles decode is blocked (Cycle)
system.cpu1.decode.runCycles                  4159955                       # Number of cycles decode is running (Cycle)
system.cpu1.decode.unblockCycles               531793                       # Number of cycles decode is unblocking (Cycle)
system.cpu1.decode.squashCycles                 82991                       # Number of cycles decode is squashing (Cycle)
system.cpu1.decode.branchResolved             2296442                       # Number of times decode resolved a branch (Count)
system.cpu1.decode.branchMispred                 1548                       # Number of times decode detected a branch misprediction (Count)
system.cpu1.decode.decodedInsts              31016645                       # Number of instructions handled by decode (Count)
system.cpu1.decode.squashedInsts                 7280                       # Number of squashed instructions handled by decode (Count)
system.cpu1.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.fetch.icacheStallCycles           1372032                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu1.fetch.insts                      17206301                       # Number of instructions fetch has processed (Count)
system.cpu1.fetch.branches                    3985874                       # Number of branches that fetch encountered (Count)
system.cpu1.fetch.predictedBranches           2481396                       # Number of branches that fetch has predicted taken (Count)
system.cpu1.fetch.cycles                     11076123                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu1.fetch.squashCycles                 169002                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu1.fetch.miscStallCycles                1132                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu1.fetch.pendingTrapStallCycles         7515                       # Number of stall cycles due to pending traps (Cycle)
system.cpu1.fetch.pendingQuiesceStallCycles           22                       # Number of stall cycles due to pending quiesce instructions (Cycle)
system.cpu1.fetch.icacheWaitRetryStallCycles           82                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu1.fetch.cacheLines                  1234159                       # Number of cache lines fetched (Count)
system.cpu1.fetch.icacheSquashes                12737                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu1.fetch.nisnDist::samples          12541407                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::mean             2.582742                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::stdev            3.345603                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::0                 7100436     56.62%     56.62% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::1                  267205      2.13%     58.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::2                  508405      4.05%     62.80% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::3                  534419      4.26%     67.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4                  228602      1.82%     68.88% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5                  244640      1.95%     70.84% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6                  743362      5.93%     76.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7                  408538      3.26%     80.02% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8                 2505800     19.98%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::total            12541407                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.branchRate                 0.310567                       # Number of branch fetches per cycle (Ratio)
system.cpu1.fetch.rate                       1.340660                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu1.icache.demandHits::cpu1.inst      1229232                       # number of demand (read+write) hits (Count)
system.cpu1.icache.demandHits::total          1229232                       # number of demand (read+write) hits (Count)
system.cpu1.icache.overallHits::cpu1.inst      1229232                       # number of overall hits (Count)
system.cpu1.icache.overallHits::total         1229232                       # number of overall hits (Count)
system.cpu1.icache.demandMisses::cpu1.inst         4927                       # number of demand (read+write) misses (Count)
system.cpu1.icache.demandMisses::total           4927                       # number of demand (read+write) misses (Count)
system.cpu1.icache.overallMisses::cpu1.inst         4927                       # number of overall misses (Count)
system.cpu1.icache.overallMisses::total          4927                       # number of overall misses (Count)
system.cpu1.icache.demandMissLatency::cpu1.inst    359715498                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.demandMissLatency::total    359715498                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.overallMissLatency::cpu1.inst    359715498                       # number of overall miss ticks (Tick)
system.cpu1.icache.overallMissLatency::total    359715498                       # number of overall miss ticks (Tick)
system.cpu1.icache.demandAccesses::cpu1.inst      1234159                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.demandAccesses::total      1234159                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::cpu1.inst      1234159                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::total      1234159                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.demandMissRate::cpu1.inst     0.003992                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.demandMissRate::total     0.003992                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.overallMissRate::cpu1.inst     0.003992                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.overallMissRate::total     0.003992                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 73009.031459                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.demandAvgMissLatency::total 73009.031459                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 73009.031459                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMissLatency::total 73009.031459                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.blockedCycles::no_mshrs         1423                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs           29                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs     49.068966                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks         3473                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total             3473                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst          940                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total          940                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst          940                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total          940                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst         3987                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total         3987                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst         3987                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total         3987                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst    291236498                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total    291236498                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst    291236498                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total    291236498                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.003231                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.003231                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.003231                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.003231                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 73046.525709                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 73046.525709                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 73046.525709                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 73046.525709                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.replacements                  3473                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst      1229232                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total        1229232                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst         4927                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total         4927                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst    359715498                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total    359715498                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst      1234159                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total      1234159                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.003992                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.003992                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 73009.031459                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 73009.031459                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst          940                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total          940                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst         3987                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total         3987                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst    291236498                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total    291236498                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.003231                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.003231                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 73046.525709                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 73046.525709                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED   6417099000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          502.213088                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs             1233218                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs              3986                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs            309.387356                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick             100000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   502.213088                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.980885                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.980885                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::0           99                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::1          274                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::2            5                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::3          134                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses           2472304                       # Number of tag accesses (Count)
