
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005527                       # Number of seconds simulated (Second)
simTicks                                   5526546500                       # Number of ticks simulated (Tick)
finalTick                                  5526546500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    100.68                       # Real time elapsed on the host (Second)
hostTickRate                                 54889636                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8590456                       # Number of bytes of host memory used (Byte)
simInsts                                     12961815                       # Number of instructions simulated (Count)
simOps                                       24681788                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   128737                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     245139                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         11053094                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29262442                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    65886                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27723485                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  50940                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4646525                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6886246                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               37031                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            10903324                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.542664                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.497444                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.totalRefs              1955165                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3892                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             502.354830                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               62500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   505.355257                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.987022                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.987022                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          142                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          271                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            5                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           93                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3915928                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3915928                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     83432                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1732485                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   161040                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               29328328                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 3885                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  2987657                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1234527                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 22776                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     44565                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    91353                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            316                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          52570                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        53018                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               105588                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 27434406                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                27405239                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  21221579                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  35225529                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.479418                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.602449                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       79832                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  628519                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  166                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 316                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 230480                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   34                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  21154                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            2359138                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              9.291223                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            19.093351                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                1955865     82.91%     82.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                51225      2.17%     85.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               250951     10.64%     95.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                23911      1.01%     96.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 6187      0.26%     96.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                10649      0.45%     97.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                 6537      0.28%     97.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  600      0.03%     97.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 1589      0.07%     97.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 2819      0.12%     97.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               6416      0.27%     98.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              10334      0.44%     98.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              28344      1.20%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3645      0.15%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 54      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              221                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2359138                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 2730744                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1111087                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3384                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2425                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 1956854                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1227                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  83432                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  2117828                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 2328979                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          20834                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4448355                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1903896                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               30020422                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 32429                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 695640                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 182539                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 845187                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             156                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            37855146                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    77956585                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 44202928                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    190955                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31135872                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6719260                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1044                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1007                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   2663488                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         37833137                       # The number of ROB reads (Count)
system.cpu.rob.writes                        59303838                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 12961815                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24681788                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   1184                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 201486                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    202670                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  1184                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                201486                       # number of overall hits (Count)
system.l2.overallHits::total                   202670                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2704                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                23124                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   25828                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2704                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               23124                       # number of overall misses (Count)
system.l2.overallMisses::total                  25828                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       164991500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      1407017000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1572008500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      164991500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     1407017000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1572008500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3888                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             224610                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                228498                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3888                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            224610                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               228498                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.695473                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.102952                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.113034                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.695473                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.102952                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.113034                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 61017.566568                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 60846.609583                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    60864.507511                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 61017.566568                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 60846.609583                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   60864.507511                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                   29                       # number of writebacks (Count)
system.l2.writebacks::total                        29                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2704                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            23124                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               25828                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2704                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           23124                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              25828                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    137961500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   1175777000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     1313738500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    137961500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   1175777000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    1313738500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.695473                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.102952                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.113034                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.695473                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.102952                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.113034                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 51021.264793                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 50846.609583                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 50864.894688                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 51021.264793                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 50846.609583                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 50864.894688                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                            129                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst            1184                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               1184                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          2704                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             2704                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    164991500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    164991500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3888                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3888                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.695473                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.695473                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 61017.566568                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 61017.566568                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         2704                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         2704                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    137961500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    137961500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.695473                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.695473                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 51021.264793                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 51021.264793                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              32302                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 32302                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            12200                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               12200                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    740470500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      740470500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          44502                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             44502                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.274145                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.274145                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 60694.303279                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 60694.303279                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        12200                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           12200                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data    618470500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total    618470500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.274145                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.274145                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 50694.303279                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 50694.303279                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data         169184                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total            169184                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        10924                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           10924                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data    666546500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total    666546500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data       180108                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total        180108                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.060652                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.060652                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 61016.706335                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 61016.706335                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        10924                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        10924                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data    557306500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total    557306500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.060652                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.060652                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 51016.706335                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 51016.706335                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data                 6                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                    6                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.accesses::cpu.data             6                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total                6                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.WritebackClean.hits::writebacks         3374                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3374                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3374                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3374                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks       194926                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total           194926                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks       194926                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total       194926                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   5526546500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                 18551.572456                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       456389                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      25830                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                      17.668951                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       52000                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks       0.217263                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst      1874.288637                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data     16677.066555                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.000007                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.inst             0.057199                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.data             0.508944                       # Average percentage of cache occupancy ((Ratio/Tick))
