
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006916                       # Number of seconds simulated (Second)
simTicks                                   6915696000                       # Number of ticks simulated (Tick)
finalTick                                  6915696000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    916.93                       # Real time elapsed on the host (Second)
hostTickRate                                  7542262                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8902004                       # Number of bytes of host memory used (Byte)
simInsts                                     26186686                       # Number of instructions simulated (Count)
simOps                                       49975448                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    28559                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      54503                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        13831393                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       29607617                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   69237                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      28065430                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                107182                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             4689115                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined          6520705                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              40076                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           13528347                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.074565                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.574578                       # Number of insts issued each cycle (Count)
system.cpu1.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.fetch.icacheStallCycles           1372760                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu1.fetch.insts                      17142296                       # Number of instructions fetch has processed (Count)
system.cpu1.fetch.branches                    3977768                       # Number of branches that fetch encountered (Count)
system.cpu1.fetch.predictedBranches           2473595                       # Number of branches that fetch has predicted taken (Count)
system.cpu1.fetch.cycles                     11976564                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu1.fetch.squashCycles                 169576                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu1.fetch.miscStallCycles                1437                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu1.fetch.pendingTrapStallCycles         9299                       # Number of stall cycles due to pending traps (Cycle)
system.cpu1.fetch.pendingQuiesceStallCycles           36                       # Number of stall cycles due to pending quiesce instructions (Cycle)
system.cpu1.fetch.icacheWaitRetryStallCycles           42                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu1.fetch.cacheLines                  1233617                       # Number of cache lines fetched (Count)
system.cpu1.fetch.icacheSquashes                12638                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu1.fetch.nisnDist::samples          13444926                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::mean             2.401524                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::stdev            3.292876                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::0                 8019591     59.65%     59.65% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::1                  267860      1.99%     61.64% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::2                  509307      3.79%     65.43% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::3                  531305      3.95%     69.38% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4                  228544      1.70%     71.08% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5                  239006      1.78%     72.86% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6                  743544      5.53%     78.39% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7                  408705      3.04%     81.43% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8                 2497064     18.57%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::total            13444926                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.branchRate                 0.289325                       # Number of branch fetches per cycle (Ratio)
system.cpu1.fetch.rate                       1.246856                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu1.icache.demandHits::cpu1.inst      1228893                       # number of demand (read+write) hits (Count)
system.cpu1.icache.demandHits::total          1228893                       # number of demand (read+write) hits (Count)
system.cpu1.icache.overallHits::cpu1.inst      1228893                       # number of overall hits (Count)
system.cpu1.icache.overallHits::total         1228893                       # number of overall hits (Count)
system.cpu1.icache.demandMisses::cpu1.inst         4723                       # number of demand (read+write) misses (Count)
system.cpu1.icache.demandMisses::total           4723                       # number of demand (read+write) misses (Count)
system.cpu1.icache.overallMisses::cpu1.inst         4723                       # number of overall misses (Count)
system.cpu1.icache.overallMisses::total          4723                       # number of overall misses (Count)
system.cpu1.icache.demandMissLatency::cpu1.inst    370770500                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.demandMissLatency::total    370770500                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.overallMissLatency::cpu1.inst    370770500                       # number of overall miss ticks (Tick)
system.cpu1.icache.overallMissLatency::total    370770500                       # number of overall miss ticks (Tick)
system.cpu1.icache.demandAccesses::cpu1.inst      1233616                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.demandAccesses::total      1233616                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::cpu1.inst      1233616                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::total      1233616                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.demandMissRate::cpu1.inst     0.003829                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.demandMissRate::total     0.003829                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.overallMissRate::cpu1.inst     0.003829                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.overallMissRate::total     0.003829                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 78503.175947                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.demandAvgMissLatency::total 78503.175947                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 78503.175947                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMissLatency::total 78503.175947                       # average overall miss latency ((Cycle/Count))
system.cpu1.icache.blockedCycles::no_mshrs         1426                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs           21                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs     67.904762                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks         3299                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total             3299                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst          911                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total          911                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst          911                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total          911                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst         3812                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total         3812                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst         3812                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total         3812                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst    300283500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total    300283500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst    300283500                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total    300283500                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.003090                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.003090                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.003090                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.003090                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 78773.216159                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 78773.216159                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 78773.216159                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 78773.216159                       # average overall mshr miss latency ((Cycle/Count))
system.cpu1.icache.replacements                  3299                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst      1228893                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total        1228893                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst         4723                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total         4723                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst    370770500                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total    370770500                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst      1233616                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total      1233616                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.003829                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.003829                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 78503.175947                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 78503.175947                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst          911                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total          911                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst         3812                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total         3812                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst    300283500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total    300283500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.003090                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.003090                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 78773.216159                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 78773.216159                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          503.704085                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs             1232705                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs              3812                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs            323.374869                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick             100000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   503.704085                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.983797                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.983797                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::1          358                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::2           61                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::3           93                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses           2471044                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses          2471044                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                    83273                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                   3112315                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                  148277                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts              29683521                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts                1736                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts                 3043429                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts                1207720                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                24076                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                    37655                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                   88154                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents           256                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect         53241                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect        58554                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts              111795                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit                27860082                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount               27820928                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst                 21577606                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst                 35499022                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       2.023573                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.607837                       # Average fanout of values written-back ((Count/Count))
system.cpu1.interrupts.clk_domain.clock          8000                       # Clock period in ticks (Tick)
system.cpu1.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu1.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu1.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu1.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu1.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.lsq0.forwLoads                     101998                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads                 617589                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses                 172                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation                256                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores                197029                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                  13                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                  2697                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples           2425840                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean            13.538098                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           33.670278                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9               2129554     87.79%     87.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19               11818      0.49%     88.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29               37401      1.54%     89.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39                3926      0.16%     89.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49                4384      0.18%     90.16% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59               11806      0.49%     90.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69               25937      1.07%     91.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79               53045      2.19%     93.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89               86784      3.58%     97.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99                 563      0.02%     97.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109               382      0.02%     97.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119               132      0.01%     97.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129               127      0.01%     97.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139               364      0.02%     97.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149               472      0.02%     97.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159              1699      0.07%     97.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169              4087      0.17%     97.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179              5651      0.23%     98.03% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189             15015      0.62%     98.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199             30699      1.27%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209              1855      0.08%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219                82      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229                17      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239                 2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269                 5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279                 3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows              28      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value             655                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total             2425840                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.rdAccesses                2798744                       # TLB accesses on read requests (Count)
system.cpu1.mmu.dtb.wrAccesses                1110543                       # TLB accesses on write requests (Count)
system.cpu1.mmu.dtb.rdMisses                     3812                       # TLB misses on read requests (Count)
system.cpu1.mmu.dtb.wrMisses                     2482                       # TLB misses on write requests (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu1.mmu.itb.wrAccesses                1235049                       # TLB accesses on write requests (Count)
system.cpu1.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu1.mmu.itb.wrMisses                     1846                       # TLB misses on write requests (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON   6915696000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles                 83273                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles                 1597211                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles                4111656                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles         25475                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles                  4370303                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles              3257008                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts              30416079                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents                51477                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents                626738                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents                329704                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents               2122920                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.fullRegistersEvents            209                       # Number of times there has been no free registers (Count)
system.cpu1.rename.renamedOperands           38950442                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                   78142674                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups                44278476                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups                   188735                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps             31841328                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps                 7109114                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                   1344                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing               1317                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts                  2672253                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                        40570472                       # The number of ROB reads (Count)
system.cpu1.rob.writes                       60014617                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts                13093343                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps                  24987724                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                   79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu0.inst                   563                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu0.data                 25874                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu1.inst                   616                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu1.data                 25977                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     53030                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu0.inst                  563                       # number of overall hits (Count)
system.l2.overallHits::cpu0.data                25874                       # number of overall hits (Count)
system.l2.overallHits::cpu1.inst                  616                       # number of overall hits (Count)
system.l2.overallHits::cpu1.data                25977                       # number of overall hits (Count)
system.l2.overallHits::total                    53030                       # number of overall hits (Count)
system.l2.demandMisses::cpu0.inst                3180                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu0.data               81597                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu1.inst                3193                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu1.data               82137                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                  170107                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu0.inst               3180                       # number of overall misses (Count)
system.l2.overallMisses::cpu0.data              81597                       # number of overall misses (Count)
