
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006172                       # Number of seconds simulated (Second)
simTicks                                   6172402000                       # Number of ticks simulated (Tick)
finalTick                                  6172402000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    433.71                       # Real time elapsed on the host (Second)
hostTickRate                                 14231677                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8810620                       # Number of bytes of host memory used (Byte)
simInsts                                     13093343                       # Number of instructions simulated (Count)
simOps                                       24987724                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    30189                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      57614                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         12344805                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29682927                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    68341                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       28121487                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 111377                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4763529                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6566803                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               39180                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            12062620                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.331292                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.628765                       # Number of insts issued each cycle (Count)
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           502.327444                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              1227802                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3728                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             329.346030                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               95000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   502.327444                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.981108                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.981108                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           98                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          307                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            9                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           98                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            2461220                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           2461220                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     82437                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    2645849                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   108367                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               29751268                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1661                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  3053369                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1215318                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 23757                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     36978                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    51430                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            240                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          53691                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        58141                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               111832                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 27914930                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                27873999                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  21641999                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  35614870                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.257954                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.607667                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       76983                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  627529                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  201                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 240                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 204627                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   14                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   1417                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            2425840                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             12.380508                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            31.620527                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                2145618     88.45%     88.45% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                15012      0.62%     89.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                49020      2.02%     91.09% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                 4657      0.19%     91.28% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 3770      0.16%     91.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                12237      0.50%     91.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                24149      1.00%     92.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                47507      1.96%     94.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                69852      2.88%     97.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  212      0.01%     97.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                157      0.01%     97.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                117      0.00%     97.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                130      0.01%     97.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                321      0.01%     97.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                504      0.02%     97.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1366      0.06%     97.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               3769      0.16%     98.04% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               5551      0.23%     98.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              15051      0.62%     98.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              25669      1.06%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               1120      0.05%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 41      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows                1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              353                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2425840                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 2809055                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1115859                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3804                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2480                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 1229951                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1578                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   6172402000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  82437                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  1592366                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 3401533                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          24626                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4395430                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               2566228                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               30506699                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 44931                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 597581                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 241210                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                1544676                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             208                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            39085805                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    78349878                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 44427222                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    188045                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31841328                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  7244463                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1346                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1317                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   2532463                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         39244808                       # The number of ROB reads (Count)
system.cpu.rob.writes                        60151941                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 13093343                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24987724                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                    681                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  23889                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     24570                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                   681                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 23889                       # number of overall hits (Count)
system.l2.overallHits::total                    24570                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 3046                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                70461                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   73507                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                3046                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               70461                       # number of overall misses (Count)
system.l2.overallMisses::total                  73507                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       269673000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      3958617500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         4228290500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      269673000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     3958617500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        4228290500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3727                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              94350                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 98077                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3727                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             94350                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                98077                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.817279                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.746804                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.749483                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.817279                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.746804                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.749483                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 88533.486540                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 56181.682065                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    57522.283592                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 88533.486540                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 56181.682065                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   57522.283592                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                58253                       # number of writebacks (Count)
system.l2.writebacks::total                     58253                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             3046                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            70461                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               73507                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            3046                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           70461                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              73507                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    239223000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   3254007500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     3493230500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    239223000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   3254007500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    3493230500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.817279                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.746804                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.749483                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.817279                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.746804                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.749483                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 78536.769534                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 46181.682065                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 47522.419634                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 78536.769534                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 46181.682065                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 47522.419634                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                          74410                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks          866                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total            866                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.ReadCleanReq.hits::cpu.inst             681                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total                681                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          3046                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             3046                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    269673000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    269673000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3727                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3727                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.817279                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.817279                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 88533.486540                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 88533.486540                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         3046                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         3046                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    239223000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    239223000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.817279                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.817279                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 78536.769534                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 78536.769534                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data               3287                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                  3287                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            21990                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               21990                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data   1512714000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total     1512714000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          25277                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             25277                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.869961                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.869961                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 68790.995907                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 68790.995907                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        21990                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           21990                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data   1292814000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total   1292814000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.869961                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.869961                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 58790.995907                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 58790.995907                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data          20602                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total             20602                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        48471                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           48471                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data   2445903500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total   2445903500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data        69073                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total         69073                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.701736                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.701736                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 50461.172660                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 50461.172660                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        48471                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        48471                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data   1961193500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total   1961193500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.701736                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.701736                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 40461.172660                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 40461.172660                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data              3637                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                 3637                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.misses::cpu.data               2                       # number of UpgradeReq misses (Count)
system.l2.UpgradeReq.misses::total                  2                       # number of UpgradeReq misses (Count)
