
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005219                       # Number of seconds simulated (Second)
simTicks                                   5218594500                       # Number of ticks simulated (Tick)
finalTick                                  5218594500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     97.98                       # Real time elapsed on the host (Second)
hostTickRate                                 53261970                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8590456                       # Number of bytes of host memory used (Byte)
simInsts                                     12961815                       # Number of instructions simulated (Count)
simOps                                       24681788                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   132291                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     251907                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         10437190                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29037641                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    65506                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27560017                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  46944                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4421344                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6591889                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36651                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            10284207                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.679839                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.493716                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.totalRefs              1931000                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3872                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             498.708678                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               62500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   504.887506                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.986108                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.986108                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          151                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          259                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            5                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           96                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3867570                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3867570                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     83105                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1473020                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   130303                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               29103147                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 4345                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  2954533                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1225784                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 22643                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     36698                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    74863                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            281                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          52521                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        52660                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               105181                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 27289864                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                27259849                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  21083118                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  34685944                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.611800                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.607829                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       53313                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  595395                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  165                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 281                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 221737                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   34                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  17782                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            2359138                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              8.285358                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            18.482576                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                2038675     86.42%     86.42% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                47519      2.01%     88.43% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               193278      8.19%     96.62% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                17101      0.72%     97.35% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 3778      0.16%     97.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 4519      0.19%     97.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  522      0.02%     97.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  558      0.02%     97.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 1146      0.05%     97.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 2786      0.12%     97.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               6500      0.28%     98.19% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              10555      0.45%     98.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              28835      1.22%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3309      0.14%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 55      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              221                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2359138                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 2707759                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1105255                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3388                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2429                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 1932613                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1148                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  83105                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  2144685                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 1916781                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          19769                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4524554                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1595313                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               29809910                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 20458                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 556631                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 154563                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 736373                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             157                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            37609465                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    77431732                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 43892369                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    190570                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31135872                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6473579                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1040                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1006                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   2165148                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         37146099                       # The number of ROB reads (Count)
system.cpu.rob.writes                        58820979                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 12961815                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24681788                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   1187                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 137471                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    138658                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  1187                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                137471                       # number of overall hits (Count)
system.l2.overallHits::total                   138658                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2686                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                23125                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   25811                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2686                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               23125                       # number of overall misses (Count)
system.l2.overallMisses::total                  25811                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       163886000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      1407376500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1571262500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      163886000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     1407376500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1571262500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3873                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             160596                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                164469                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3873                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            160596                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               164469                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.693519                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.143995                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.156935                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.693519                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.143995                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.156935                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 61014.892033                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 60859.524324                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    60875.692534                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 61014.892033                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 60859.524324                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   60875.692534                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                   29                       # number of writebacks (Count)
system.l2.writebacks::total                        29                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2686                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            23125                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               25811                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2686                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           23125                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              25811                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    137036000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   1176126500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     1313162500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    137036000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   1176126500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    1313162500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.693519                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.143995                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.156935                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.693519                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.143995                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.156935                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 51018.615041                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 50859.524324                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 50876.079966                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 51018.615041                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 50859.524324                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 50876.079966                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                            130                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst            1187                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               1187                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          2686                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             2686                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    163886000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    163886000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3873                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3873                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.693519                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.693519                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 61014.892033                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 61014.892033                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         2686                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         2686                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    137036000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    137036000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.693519                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.693519                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 51018.615041                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 51018.615041                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              15353                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 15353                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            12202                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               12202                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    740678500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      740678500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          27555                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             27555                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.442823                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.442823                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 60701.401410                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 60701.401410                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        12202                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           12202                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data    618658500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total    618658500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.442823                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.442823                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 50701.401410                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 50701.401410                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data         122118                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total            122118                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        10923                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           10923                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data    666698000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total    666698000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data       133041                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total        133041                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.082103                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.082103                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 61036.162226                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 61036.162226                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        10923                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        10923                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data    557468000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total    557468000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.082103                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.082103                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 51036.162226                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 51036.162226                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data                 2                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                    2                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.accesses::cpu.data             2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total                2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.WritebackClean.hits::writebacks         3358                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3358                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3358                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3358                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks       139899                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total           139899                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks       139899                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total       139899                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   5218594500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                 18440.261343                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       328330                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      25813                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                      12.719560                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       52000                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks       0.217193                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst      1860.797955                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data     16579.246194                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.000007                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.inst             0.056787                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.data             0.505958                       # Average percentage of cache occupancy ((Ratio/Tick))
