
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004969                       # Number of seconds simulated (Second)
simTicks                                   4968558500                       # Number of ticks simulated (Tick)
finalTick                                  4968558500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     95.52                       # Real time elapsed on the host (Second)
hostTickRate                                 52015998                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8590456                       # Number of bytes of host memory used (Byte)
simInsts                                     12961819                       # Number of instructions simulated (Count)
simOps                                       24681799                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   135698                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     258394                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9937118                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        28784463                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    63294                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27339847                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  44620                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4165943                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6197937                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               34439                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9777401                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.796228                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.511192                       # Number of insts issued each cycle (Count)
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           504.025549                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              1896067                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3681                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             515.095626                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               62500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   504.025549                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.984425                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.984425                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          153                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          254                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           11                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           93                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3797555                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3797555                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     81514                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1337039                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    77095                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               28847757                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 4506                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  2910529                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1213158                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 21880                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     29656                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    34988                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            225                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          51414                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        52748                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               104162                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 27140294                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                27109727                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  21000351                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  34571664                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.728128                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.607444                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       54855                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  551390                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  219                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 225                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 209111                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   23                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    684                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            2359139                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              7.302880                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            17.990700                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                2129471     90.26%     90.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                42132      1.79%     92.05% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               129048      5.47%     97.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                 3396      0.14%     97.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  330      0.01%     97.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  486      0.02%     97.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  582      0.02%     97.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  527      0.02%     97.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 1068      0.05%     97.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 2711      0.11%     97.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               6482      0.27%     98.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              10685      0.45%     98.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              28927      1.23%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3244      0.14%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 47      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              221                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2359139                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 2682686                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1094924                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3336                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2415                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 1897586                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1036                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  81514                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  2125247                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 1661945                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          16878                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4522231                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1369586                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               29557059                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 15926                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 463052                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  49991                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 718770                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             153                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            37312306                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    76793824                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 43512076                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    187858                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31135885                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6176407                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1032                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1005                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   1874007                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         36406249                       # The number of ROB reads (Count)
system.cpu.rob.writes                        58261105                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 12961819                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24681799                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   1027                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  66177                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     67204                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  1027                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 66177                       # number of overall hits (Count)
system.l2.overallHits::total                    67204                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2654                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                23116                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   25770                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2654                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               23116                       # number of overall misses (Count)
system.l2.overallMisses::total                  25770                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       161978500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      1406820500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1568799000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      161978500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     1406820500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1568799000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3681                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              89293                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 92974                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3681                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             89293                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                92974                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.721000                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.258878                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.277174                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.721000                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.258878                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.277174                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 61031.838734                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 60859.166811                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    60876.949942                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 61031.838734                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 60859.166811                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   60876.949942                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                   27                       # number of writebacks (Count)
system.l2.writebacks::total                        27                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2654                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            23116                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               25770                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2654                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           23116                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              25770                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    135448500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   1175660500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     1311109000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    135448500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   1175660500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    1311109000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.721000                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.258878                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.277174                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.721000                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.258878                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.277174                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 51035.606631                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 50859.166811                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 50877.337990                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 51035.606631                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 50859.166811                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 50877.337990                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                            125                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst            1027                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               1027                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          2654                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             2654                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    161978500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    161978500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3681                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3681                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.721000                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.721000                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 61031.838734                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 61031.838734                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         2654                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         2654                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    135448500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    135448500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.721000                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.721000                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 51035.606631                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 51035.606631                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              12000                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 12000                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            12204                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               12204                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    740766000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      740766000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          24204                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             24204                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.504214                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.504214                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 60698.623402                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 60698.623402                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        12204                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           12204                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data    618726000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total    618726000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.504214                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.504214                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 50698.623402                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 50698.623402                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data          54177                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total             54177                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        10912                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           10912                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data    666054500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total    666054500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data        65089                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total         65089                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.167647                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.167647                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 61038.718842                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 61038.718842                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        10912                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        10912                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data    556934500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total    556934500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.167647                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.167647                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 51038.718842                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 51038.718842                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data                 2                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                    2                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.accesses::cpu.data             2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total                2                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.WritebackClean.hits::writebacks         3166                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3166                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3166                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3166                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks        74271                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total            74271                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks        74271                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total        74271                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   4968558500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                 18329.987179                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       184405                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      25772                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                       7.155246                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       52000                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks       0.016013                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst      1830.967446                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data     16499.003721                       # Average occupied blocks per tick, per requestor ((Count/Tick))
