
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004943                       # Number of seconds simulated (Second)
simTicks                                   4942560500                       # Number of ticks simulated (Tick)
finalTick                                  4942560500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     95.69                       # Real time elapsed on the host (Second)
hostTickRate                                 51650067                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8590456                       # Number of bytes of host memory used (Byte)
simInsts                                     12961815                       # Number of instructions simulated (Count)
simOps                                       24681788                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   135452                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     257926                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          9885122                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        28767564                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    63019                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27354505                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  48174                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4148780                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6080925                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               34164                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             9725119                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.812768                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.511547                       # Number of insts issued each cycle (Count)
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           504.158846                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              1892990                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3663                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             516.786787                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               62500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   504.158846                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.984685                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.984685                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          161                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          249                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           10                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           91                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3791365                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3791365                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     81283                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1318365                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    76461                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               28830583                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 4172                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  2907055                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1213337                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 21791                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     28696                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    35669                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            212                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          51308                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        52767                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               104075                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 27156537                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                27124557                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  21003184                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  34575952                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.743978                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.607451                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       52992                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  547917                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  216                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 212                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 209290                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   22                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    595                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            2359138                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              7.256984                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            17.954695                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                2132726     90.40%     90.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                43011      1.82%     92.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               125928      5.34%     97.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                 3226      0.14%     97.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  224      0.01%     97.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  127      0.01%     97.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  178      0.01%     97.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  515      0.02%     97.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 1034      0.04%     97.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 2721      0.12%     97.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               6494      0.28%     98.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              10738      0.46%     98.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              28931      1.23%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3231      0.14%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 50      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              221                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2359138                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 2686193                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1101574                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3325                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2413                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 1894453                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       987                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  81283                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  2123544                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 1632684                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          16475                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4527202                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1343931                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               29543911                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 14563                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 453655                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  40600                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 714234                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             153                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            37298614                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    76760642                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 43492807                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    187481                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31135872                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6162728                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1033                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1006                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   1837410                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         36352580                       # The number of ROB reads (Count)
system.cpu.rob.writes                        58223122                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 12961815                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24681788                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   1006                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  60262                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     61268                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  1006                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 60262                       # number of overall hits (Count)
system.l2.overallHits::total                    61268                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2656                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                23118                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   25774                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2656                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               23118                       # number of overall misses (Count)
system.l2.overallMisses::total                  25774                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       162107500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      1406967000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1569074500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      162107500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     1406967000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1569074500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3662                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              83380                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 87042                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3662                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             83380                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                87042                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.725287                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.277261                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.296110                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.725287                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.277261                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.296110                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 61034.450301                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 60860.238775                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    60878.191200                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 61034.450301                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 60860.238775                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   60878.191200                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                   27                       # number of writebacks (Count)
system.l2.writebacks::total                        27                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2656                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            23118                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               25774                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2656                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           23118                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              25774                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    135557500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   1175787000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     1311344500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    135557500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   1175787000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    1311344500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.725287                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.277261                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.296110                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.725287                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.277261                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.296110                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 51038.215361                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 50860.238775                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 50878.579188                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 51038.215361                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 50860.238775                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 50878.579188                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                            125                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst            1006                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               1006                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          2656                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             2656                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    162107500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    162107500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3662                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3662                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.725287                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.725287                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 61034.450301                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 61034.450301                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         2656                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         2656                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    135557500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    135557500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.725287                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.725287                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 51038.215361                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 51038.215361                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              11267                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 11267                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            12204                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               12204                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    740774000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      740774000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          23471                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             23471                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.519961                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.519961                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 60699.278925                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 60699.278925                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        12204                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           12204                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data    618734000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total    618734000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.519961                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.519961                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 50699.278925                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 50699.278925                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data          48995                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total             48995                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        10914                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           10914                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data    666193000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total    666193000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data        59909                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total         59909                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.182176                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.182176                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 61040.223566                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 61040.223566                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        10914                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        10914                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data    557053000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total    557053000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.182176                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.182176                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 51040.223566                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 51040.223566                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data                 1                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                    1                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.accesses::cpu.data             1                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total                1                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.WritebackClean.hits::writebacks         3146                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3146                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3146                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3146                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks        69196                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total            69196                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks        69196                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total        69196                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   4942560500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                 18320.346532                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       172542                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      25776                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                       6.693901                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       52000                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks       0.015827                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst      1830.757880                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data     16489.572825                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.000000                       # Average percentage of cache occupancy ((Ratio/Tick))
