
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005275                       # Number of seconds simulated (Second)
simTicks                                   5274671500                       # Number of ticks simulated (Tick)
finalTick                                  5274671500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     98.50                       # Real time elapsed on the host (Second)
hostTickRate                                 53551904                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8590456                       # Number of bytes of host memory used (Byte)
simInsts                                     12961827                       # Number of instructions simulated (Count)
simOps                                       24681809                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   131597                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     250585                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         10549344                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        29058931                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    65627                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27577082                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  47507                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4442734                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6629106                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36772                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            10397720                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.652224                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.491001                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.totalRefs              1934291                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               3904                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             495.463883                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               62500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   505.268708                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.986853                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.986853                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          148                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          264                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            5                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           94                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3874176                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3874176                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     83261                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1501365                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   139022                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               29124558                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 4247                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  2957412                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1225927                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 22688                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     38955                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    79083                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            309                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          52559                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        52849                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               105408                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 27301256                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                27271777                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  21095386                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  34754206                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.585163                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.606988                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                       58796                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  598272                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  171                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 309                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 221879                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   34                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  18975                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            2359140                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              8.603319                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            18.624591                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                2008335     85.13%     85.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                49740      2.11%     87.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               217485      9.22%     96.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                19180      0.81%     97.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 4008      0.17%     97.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 5108      0.22%     97.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                 1560      0.07%     97.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  575      0.02%     97.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 1293      0.05%     97.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 2803      0.12%     97.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               6505      0.28%     98.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              10482      0.44%     98.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              28433      1.21%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3586      0.15%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 40      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              223                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              2359140                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 2709469                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1104965                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      3372                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      2430                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 1935922                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1176                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  83261                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  2135196                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 1978817                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          19844                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4504016                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1676586                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               29830727                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 22035                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 596294                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 177890                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 749502                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             156                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            37637454                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    77488032                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 43924893                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    190181                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              31135900                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  6501540                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1043                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1008                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   2302458                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         37255852                       # The number of ROB reads (Count)
system.cpu.rob.writes                        58868197                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 12961827                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24681809                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    79                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   1205                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 157322                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    158527                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  1205                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                157322                       # number of overall hits (Count)
system.l2.overallHits::total                   158527                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2698                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                23126                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   25824                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2698                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               23126                       # number of overall misses (Count)
system.l2.overallMisses::total                  25824                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       164641500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      1407159500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1571801000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      164641500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     1407159500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1571801000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               3903                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             180448                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                184351                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              3903                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            180448                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               184351                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.691263                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.128159                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.140081                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.691263                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.128159                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.140081                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 61023.535953                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 60847.509297                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    60865.899938                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 61023.535953                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 60847.509297                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   60865.899938                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                   29                       # number of writebacks (Count)
system.l2.writebacks::total                        29                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2698                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            23126                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               25824                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2698                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           23126                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              25824                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    137671500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   1175899500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     1313571000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    137671500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   1175899500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    1313571000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.691263                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.128159                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.140081                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.691263                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.128159                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.140081                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 51027.242402                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 50847.509297                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 50866.287175                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 51027.242402                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 50847.509297                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 50866.287175                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                            131                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst            1205                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               1205                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          2698                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             2698                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    164641500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    164641500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         3903                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           3903                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.691263                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.691263                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 61023.535953                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 61023.535953                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         2698                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         2698                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    137671500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    137671500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.691263                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.691263                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 51027.242402                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 51027.242402                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              19246                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 19246                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            12202                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               12202                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    740593500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      740593500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          31448                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             31448                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.388006                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.388006                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 60694.435338                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 60694.435338                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        12202                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           12202                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data    618573500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total    618573500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.388006                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.388006                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 50694.435338                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 50694.435338                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data         138076                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total            138076                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        10924                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           10924                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data    666566000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total    666566000                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data       149000                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total        149000                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.073315                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.073315                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 61018.491395                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 61018.491395                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        10924                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        10924                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data    557326000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total    557326000                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.073315                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.073315                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 51018.491395                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMshrMissLatency::total 51018.491395                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l2.UpgradeReq.hits::cpu.data                 3                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.hits::total                    3                       # number of UpgradeReq hits (Count)
system.l2.UpgradeReq.accesses::cpu.data             3                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.UpgradeReq.accesses::total                3                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l2.WritebackClean.hits::writebacks         3389                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.hits::total             3389                       # number of WritebackClean hits (Count)
system.l2.WritebackClean.accesses::writebacks         3389                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackClean.accesses::total         3389                       # number of WritebackClean accesses(hits+misses) (Count)
system.l2.WritebackDirty.hits::writebacks       156629                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.hits::total           156629                       # number of WritebackDirty hits (Count)
system.l2.WritebackDirty.accesses::writebacks       156629                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.WritebackDirty.accesses::total       156629                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED   5274671500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.tags.tagsInUse                 18395.805752                       # Average ticks per tags in use ((Tick/Count))
system.l2.tags.totalRefs                       368090                       # Total number of references to valid blocks. (Count)
system.l2.tags.sampledRefs                      25827                       # Sample count of references to valid blocks. (Count)
system.l2.tags.avgRefs                      14.252139                       # Average number of references to valid blocks. ((Count/Count))
system.l2.tags.warmupTick                       52000                       # The tick when the warmup percentage was hit. (Tick)
system.l2.tags.occupancies::writebacks       0.488179                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.inst      1859.928463                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.occupancies::cpu.data     16535.389110                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2.tags.avgOccs::writebacks           0.000015                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.inst             0.056761                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2.tags.avgOccs::cpu.data             0.504620                       # Average percentage of cache occupancy ((Ratio/Tick))
